-0.677772 0.422058 0.263980 0.118086 0.509285 
0.161409 -0.046509 0.479915 0.687405 -0.705800 
-0.543030 -0.729041 0.420001 -0.160421 0.220586 
-0.739075 -0.670313 0.469806 -0.710815 -0.815392 
-0.457459 0.820813 0.295651 0.030405 0.562915 
-0.398132 -0.624417 0.306637 -0.370897 -0.881226 
-0.025184 -0.774868 0.197895 -0.489978 -0.164551 
-0.961463 0.848022 0.027478 -0.932776 0.909912 
-0.280697 -0.748174 0.715930 -0.963590 0.898859 
-0.117479 -0.403234 0.127319 -0.305979 0.826179 
